DateTime,Junction,Vehicles,ID,Year,Month,day_of_month,day_of_week,Date,Time,Quarter,day_of_year,Seconds
1492030800.0,4,6,20170412214,2017,4,12,2,528,21,2,102,75600
1492034400.0,4,6,20170412224,2017,4,12,2,528,22,2,102,79200
1492038000.0,4,7,20170412234,2017,4,12,2,528,23,2,102,82800
1492041600.0,4,4,20170413004,2017,4,13,3,529,0,2,103,0
1492045200.0,4,5,20170413014,2017,4,13,3,529,1,2,103,3600
1492048800.0,4,3,20170413024,2017,4,13,3,529,2,2,103,7200
1492052400.0,4,2,20170413034,2017,4,13,3,529,3,2,103,10800
1492056000.0,4,1,20170413044,2017,4,13,3,529,4,2,103,14400
1492059600.0,4,5,20170413054,2017,4,13,3,529,5,2,103,18000
1492063200.0,4,4,20170413064,2017,4,13,3,529,6,2,103,21600
1492066800.0,4,6,20170413074,2017,4,13,3,529,7,2,103,25200
1492070400.0,4,4,20170413084,2017,4,13,3,529,8,2,103,28800
1492074000.0,4,3,20170413094,2017,4,13,3,529,9,2,103,32400
1492077600.0,4,5,20170413104,2017,4,13,3,529,10,2,103,36000
1492081200.0,4,6,20170413114,2017,4,13,3,529,11,2,103,39600
1492084800.0,4,7,20170413124,2017,4,13,3,529,12,2,103,43200
1492088400.0,4,7,20170413134,2017,4,13,3,529,13,2,103,46800
1492092000.0,4,8,20170413144,2017,4,13,3,529,14,2,103,50400
1492095600.0,4,9,20170413154,2017,4,13,3,529,15,2,103,54000
1492099200.0,4,4,20170413164,2017,4,13,3,529,16,2,103,57600
1492102800.0,4,6,20170413174,2017,4,13,3,529,17,2,103,61200
1492106400.0,4,7,20170413184,2017,4,13,3,529,18,2,103,64800
1492110000.0,4,7,20170413194,2017,4,13,3,529,19,2,103,68400
1492113600.0,4,7,20170413204,2017,4,13,3,529,20,2,103,72000
1492117200.0,4,5,20170413214,2017,4,13,3,529,21,2,103,75600
1492120800.0,4,7,20170413224,2017,4,13,3,529,22,2,103,79200
1492124400.0,4,10,20170413234,2017,4,13,3,529,23,2,103,82800
1492128000.0,4,7,20170414004,2017,4,14,4,530,0,2,104,0
1492131600.0,4,4,20170414014,2017,4,14,4,530,1,2,104,3600
1492135200.0,4,4,20170414024,2017,4,14,4,530,2,2,104,7200
1492138800.0,4,5,20170414034,2017,4,14,4,530,3,2,104,10800
1492142400.0,4,2,20170414044,2017,4,14,4,530,4,2,104,14400
1492146000.0,4,4,20170414054,2017,4,14,4,530,5,2,104,18000
1492149600.0,4,2,20170414064,2017,4,14,4,530,6,2,104,21600
1492153200.0,4,3,20170414074,2017,4,14,4,530,7,2,104,25200
1492156800.0,4,5,20170414084,2017,4,14,4,530,8,2,104,28800
1492160400.0,4,8,20170414094,2017,4,14,4,530,9,2,104,32400
1492164000.0,4,9,20170414104,2017,4,14,4,530,10,2,104,36000
1492167600.0,4,8,20170414114,2017,4,14,4,530,11,2,104,39600
1492171200.0,4,10,20170414124,2017,4,14,4,530,12,2,104,43200
1492174800.0,4,5,20170414134,2017,4,14,4,530,13,2,104,46800
1492178400.0,4,7,20170414144,2017,4,14,4,530,14,2,104,50400
1492182000.0,4,9,20170414154,2017,4,14,4,530,15,2,104,54000
1492185600.0,4,6,20170414164,2017,4,14,4,530,16,2,104,57600
1492189200.0,4,9,20170414174,2017,4,14,4,530,17,2,104,61200
1492192800.0,4,5,20170414184,2017,4,14,4,530,18,2,104,64800
1492196400.0,4,8,20170414194,2017,4,14,4,530,19,2,104,68400
1492200000.0,4,8,20170414204,2017,4,14,4,530,20,2,104,72000
1492203600.0,4,5,20170414214,2017,4,14,4,530,21,2,104,75600
1492207200.0,4,3,20170414224,2017,4,14,4,530,22,2,104,79200
1492210800.0,4,7,20170414234,2017,4,14,4,530,23,2,104,82800
1492214400.0,4,4,20170415004,2017,4,15,5,531,0,2,105,0
1492218000.0,4,3,20170415014,2017,4,15,5,531,1,2,105,3600
1492221600.0,4,5,20170415024,2017,4,15,5,531,2,2,105,7200
1492225200.0,4,4,20170415034,2017,4,15,5,531,3,2,105,10800
1492228800.0,4,1,20170415044,2017,4,15,5,531,4,2,105,14400
1492232400.0,4,1,20170415054,2017,4,15,5,531,5,2,105,18000
1492236000.0,4,1,20170415064,2017,4,15,5,531,6,2,105,21600
1492239600.0,4,3,20170415074,2017,4,15,5,531,7,2,105,25200
1492243200.0,4,5,20170415084,2017,4,15,5,531,8,2,105,28800
1492246800.0,4,3,20170415094,2017,4,15,5,531,9,2,105,32400
1492250400.0,4,4,20170415104,2017,4,15,5,531,10,2,105,36000
1492254000.0,4,6,20170415114,2017,4,15,5,531,11,2,105,39600
1492257600.0,4,10,20170415124,2017,4,15,5,531,12,2,105,43200
1492261200.0,4,5,20170415134,2017,4,15,5,531,13,2,105,46800
1492264800.0,4,3,20170415144,2017,4,15,5,531,14,2,105,50400
1492268400.0,4,7,20170415154,2017,4,15,5,531,15,2,105,54000
1492272000.0,4,5,20170415164,2017,4,15,5,531,16,2,105,57600
1492275600.0,4,6,20170415174,2017,4,15,5,531,17,2,105,61200
1492279200.0,4,2,20170415184,2017,4,15,5,531,18,2,105,64800
1492282800.0,4,6,20170415194,2017,4,15,5,531,19,2,105,68400
1492286400.0,4,6,20170415204,2017,4,15,5,531,20,2,105,72000
1492290000.0,4,7,20170415214,2017,4,15,5,531,21,2,105,75600
1492293600.0,4,7,20170415224,2017,4,15,5,531,22,2,105,79200
1492297200.0,4,6,20170415234,2017,4,15,5,531,23,2,105,82800
1492300800.0,4,4,20170416004,2017,4,16,6,532,0,2,106,0
1492304400.0,4,2,20170416014,2017,4,16,6,532,1,2,106,3600
1492308000.0,4,2,20170416024,2017,4,16,6,532,2,2,106,7200
1492311600.0,4,2,20170416034,2017,4,16,6,532,3,2,106,10800
1492315200.0,4,4,20170416044,2017,4,16,6,532,4,2,106,14400
1492318800.0,4,1,20170416054,2017,4,16,6,532,5,2,106,18000
1492322400.0,4,4,20170416064,2017,4,16,6,532,6,2,106,21600
1492326000.0,4,4,20170416074,2017,4,16,6,532,7,2,106,25200
1492329600.0,4,2,20170416084,2017,4,16,6,532,8,2,106,28800
1492333200.0,4,4,20170416094,2017,4,16,6,532,9,2,106,32400
1492336800.0,4,3,20170416104,2017,4,16,6,532,10,2,106,36000
1492340400.0,4,5,20170416114,2017,4,16,6,532,11,2,106,39600
1492344000.0,4,8,20170416124,2017,4,16,6,532,12,2,106,43200
1492347600.0,4,6,20170416134,2017,4,16,6,532,13,2,106,46800
1492351200.0,4,6,20170416144,2017,4,16,6,532,14,2,106,50400
1492354800.0,4,4,20170416154,2017,4,16,6,532,15,2,106,54000
1492358400.0,4,7,20170416164,2017,4,16,6,532,16,2,106,57600
1492362000.0,4,5,20170416174,2017,4,16,6,532,17,2,106,61200
1492365600.0,4,3,20170416184,2017,4,16,6,532,18,2,106,64800
1492369200.0,4,8,20170416194,2017,4,16,6,532,19,2,106,68400
1492372800.0,4,3,20170416204,2017,4,16,6,532,20,2,106,72000
1492376400.0,4,6,20170416214,2017,4,16,6,532,21,2,106,75600
1492380000.0,4,9,20170416224,2017,4,16,6,532,22,2,106,79200
1492383600.0,4,7,20170416234,2017,4,16,6,532,23,2,106,82800
1492387200.0,4,9,20170417004,2017,4,17,0,533,0,2,107,0
1492390800.0,4,6,20170417014,2017,4,17,0,533,1,2,107,3600
1492394400.0,4,7,20170417024,2017,4,17,0,533,2,2,107,7200
1492398000.0,4,4,20170417034,2017,4,17,0,533,3,2,107,10800
1492401600.0,4,5,20170417044,2017,4,17,0,533,4,2,107,14400
1492405200.0,4,6,20170417054,2017,4,17,0,533,5,2,107,18000
1492408800.0,4,4,20170417064,2017,4,17,0,533,6,2,107,21600
1492412400.0,4,5,20170417074,2017,4,17,0,533,7,2,107,25200
1492416000.0,4,6,20170417084,2017,4,17,0,533,8,2,107,28800
1492419600.0,4,7,20170417094,2017,4,17,0,533,9,2,107,32400
1492423200.0,4,6,20170417104,2017,4,17,0,533,10,2,107,36000
1492426800.0,4,7,20170417114,2017,4,17,0,533,11,2,107,39600
1492430400.0,4,9,20170417124,2017,4,17,0,533,12,2,107,43200
1492434000.0,4,8,20170417134,2017,4,17,0,533,13,2,107,46800
1492437600.0,4,6,20170417144,2017,4,17,0,533,14,2,107,50400
1492441200.0,4,8,20170417154,2017,4,17,0,533,15,2,107,54000
1492444800.0,4,6,20170417164,2017,4,17,0,533,16,2,107,57600
1492448400.0,4,10,20170417174,2017,4,17,0,533,17,2,107,61200
1492452000.0,4,9,20170417184,2017,4,17,0,533,18,2,107,64800
1492455600.0,4,9,20170417194,2017,4,17,0,533,19,2,107,68400
1492459200.0,4,11,20170417204,2017,4,17,0,533,20,2,107,72000
1492462800.0,4,6,20170417214,2017,4,17,0,533,21,2,107,75600
1492466400.0,4,7,20170417224,2017,4,17,0,533,22,2,107,79200
1492470000.0,4,9,20170417234,2017,4,17,0,533,23,2,107,82800
1492473600.0,4,4,20170418004,2017,4,18,1,534,0,2,108,0
1492477200.0,4,6,20170418014,2017,4,18,1,534,1,2,108,3600
1492480800.0,4,4,20170418024,2017,4,18,1,534,2,2,108,7200
1492484400.0,4,1,20170418034,2017,4,18,1,534,3,2,108,10800
1492488000.0,4,6,20170418044,2017,4,18,1,534,4,2,108,14400
1492491600.0,4,2,20170418054,2017,4,18,1,534,5,2,108,18000
1492495200.0,4,6,20170418064,2017,4,18,1,534,6,2,108,21600
1492498800.0,4,3,20170418074,2017,4,18,1,534,7,2,108,25200
1492502400.0,4,4,20170418084,2017,4,18,1,534,8,2,108,28800
1492506000.0,4,5,20170418094,2017,4,18,1,534,9,2,108,32400
1492509600.0,4,7,20170418104,2017,4,18,1,534,10,2,108,36000
1492513200.0,4,6,20170418114,2017,4,18,1,534,11,2,108,39600
1492516800.0,4,13,20170418124,2017,4,18,1,534,12,2,108,43200
1492520400.0,4,10,20170418134,2017,4,18,1,534,13,2,108,46800
1492524000.0,4,7,20170418144,2017,4,18,1,534,14,2,108,50400
1492527600.0,4,7,20170418154,2017,4,18,1,534,15,2,108,54000
1492531200.0,4,6,20170418164,2017,4,18,1,534,16,2,108,57600
1492534800.0,4,9,20170418174,2017,4,18,1,534,17,2,108,61200
1492538400.0,4,8,20170418184,2017,4,18,1,534,18,2,108,64800
1492542000.0,4,8,20170418194,2017,4,18,1,534,19,2,108,68400
1492545600.0,4,10,20170418204,2017,4,18,1,534,20,2,108,72000
1492549200.0,4,6,20170418214,2017,4,18,1,534,21,2,108,75600
1492552800.0,4,9,20170418224,2017,4,18,1,534,22,2,108,79200
1492556400.0,4,9,20170418234,2017,4,18,1,534,23,2,108,82800
1492560000.0,4,8,20170419004,2017,4,19,2,535,0,2,109,0
1492563600.0,4,4,20170419014,2017,4,19,2,535,1,2,109,3600
1492567200.0,4,4,20170419024,2017,4,19,2,535,2,2,109,7200
1492570800.0,4,5,20170419034,2017,4,19,2,535,3,2,109,10800
1492574400.0,4,3,20170419044,2017,4,19,2,535,4,2,109,14400
1492578000.0,4,4,20170419054,2017,4,19,2,535,5,2,109,18000
1492581600.0,4,4,20170419064,2017,4,19,2,535,6,2,109,21600
1492585200.0,4,3,20170419074,2017,4,19,2,535,7,2,109,25200
1492588800.0,4,7,20170419084,2017,4,19,2,535,8,2,109,28800
1492592400.0,4,5,20170419094,2017,4,19,2,535,9,2,109,32400
1492596000.0,4,8,20170419104,2017,4,19,2,535,10,2,109,36000
1492599600.0,4,6,20170419114,2017,4,19,2,535,11,2,109,39600
1492603200.0,4,11,20170419124,2017,4,19,2,535,12,2,109,43200
1492606800.0,4,6,20170419134,2017,4,19,2,535,13,2,109,46800
1492610400.0,4,10,20170419144,2017,4,19,2,535,14,2,109,50400
1492614000.0,4,9,20170419154,2017,4,19,2,535,15,2,109,54000
1492617600.0,4,9,20170419164,2017,4,19,2,535,16,2,109,57600
1492621200.0,4,36,20170419174,2017,4,19,2,535,17,2,109,61200
1492624800.0,4,27,20170419184,2017,4,19,2,535,18,2,109,64800
1492628400.0,4,13,20170419194,2017,4,19,2,535,19,2,109,68400
1492632000.0,4,11,20170419204,2017,4,19,2,535,20,2,109,72000
1492635600.0,4,19,20170419214,2017,4,19,2,535,21,2,109,75600
1492639200.0,4,10,20170419224,2017,4,19,2,535,22,2,109,79200
1492642800.0,4,11,20170419234,2017,4,19,2,535,23,2,109,82800
1492646400.0,4,13,20170420004,2017,4,20,3,536,0,2,110,0
1492650000.0,4,8,20170420014,2017,4,20,3,536,1,2,110,3600
1492653600.0,4,7,20170420024,2017,4,20,3,536,2,2,110,7200
1492657200.0,4,3,20170420034,2017,4,20,3,536,3,2,110,10800
1492660800.0,4,3,20170420044,2017,4,20,3,536,4,2,110,14400
1492664400.0,4,7,20170420054,2017,4,20,3,536,5,2,110,18000
1492668000.0,4,5,20170420064,2017,4,20,3,536,6,2,110,21600
1492671600.0,4,4,20170420074,2017,4,20,3,536,7,2,110,25200
1492675200.0,4,5,20170420084,2017,4,20,3,536,8,2,110,28800
1492678800.0,4,8,20170420094,2017,4,20,3,536,9,2,110,32400
1492682400.0,4,5,20170420104,2017,4,20,3,536,10,2,110,36000
1492686000.0,4,10,20170420114,2017,4,20,3,536,11,2,110,39600
1492689600.0,4,14,20170420124,2017,4,20,3,536,12,2,110,43200
1492693200.0,4,9,20170420134,2017,4,20,3,536,13,2,110,46800
1492696800.0,4,6,20170420144,2017,4,20,3,536,14,2,110,50400
1492700400.0,4,7,20170420154,2017,4,20,3,536,15,2,110,54000
1492704000.0,4,11,20170420164,2017,4,20,3,536,16,2,110,57600
1492707600.0,4,8,20170420174,2017,4,20,3,536,17,2,110,61200
1492711200.0,4,11,20170420184,2017,4,20,3,536,18,2,110,64800
1492714800.0,4,6,20170420194,2017,4,20,3,536,19,2,110,68400
1492718400.0,4,8,20170420204,2017,4,20,3,536,20,2,110,72000
1492722000.0,4,5,20170420214,2017,4,20,3,536,21,2,110,75600
1492725600.0,4,9,20170420224,2017,4,20,3,536,22,2,110,79200
1492729200.0,4,6,20170420234,2017,4,20,3,536,23,2,110,82800
1492732800.0,4,6,20170421004,2017,4,21,4,537,0,2,111,0
1492736400.0,4,2,20170421014,2017,4,21,4,537,1,2,111,3600
1492740000.0,4,7,20170421024,2017,4,21,4,537,2,2,111,7200
1492743600.0,4,3,20170421034,2017,4,21,4,537,3,2,111,10800
1492747200.0,4,3,20170421044,2017,4,21,4,537,4,2,111,14400
1492750800.0,4,4,20170421054,2017,4,21,4,537,5,2,111,18000
1492754400.0,4,2,20170421064,2017,4,21,4,537,6,2,111,21600
1492758000.0,4,3,20170421074,2017,4,21,4,537,7,2,111,25200
1492761600.0,4,8,20170421084,2017,4,21,4,537,8,2,111,28800
1492765200.0,4,3,20170421094,2017,4,21,4,537,9,2,111,32400
1492768800.0,4,10,20170421104,2017,4,21,4,537,10,2,111,36000
1492772400.0,4,10,20170421114,2017,4,21,4,537,11,2,111,39600
1492776000.0,4,13,20170421124,2017,4,21,4,537,12,2,111,43200
1492779600.0,4,11,20170421134,2017,4,21,4,537,13,2,111,46800
1492783200.0,4,6,20170421144,2017,4,21,4,537,14,2,111,50400
1492786800.0,4,8,20170421154,2017,4,21,4,537,15,2,111,54000
1492790400.0,4,6,20170421164,2017,4,21,4,537,16,2,111,57600
1492794000.0,4,6,20170421174,2017,4,21,4,537,17,2,111,61200
1492797600.0,4,6,20170421184,2017,4,21,4,537,18,2,111,64800
1492801200.0,4,7,20170421194,2017,4,21,4,537,19,2,111,68400
1492804800.0,4,4,20170421204,2017,4,21,4,537,20,2,111,72000
1492808400.0,4,4,20170421214,2017,4,21,4,537,21,2,111,75600
1492812000.0,4,6,20170421224,2017,4,21,4,537,22,2,111,79200
1492815600.0,4,8,20170421234,2017,4,21,4,537,23,2,111,82800
1492819200.0,4,7,20170422004,2017,4,22,5,538,0,2,112,0
1492822800.0,4,7,20170422014,2017,4,22,5,538,1,2,112,3600
1492826400.0,4,3,20170422024,2017,4,22,5,538,2,2,112,7200
1492830000.0,4,5,20170422034,2017,4,22,5,538,3,2,112,10800
1492833600.0,4,4,20170422044,2017,4,22,5,538,4,2,112,14400
1492837200.0,4,3,20170422054,2017,4,22,5,538,5,2,112,18000
1492840800.0,4,4,20170422064,2017,4,22,5,538,6,2,112,21600
1492844400.0,4,5,20170422074,2017,4,22,5,538,7,2,112,25200
1492848000.0,4,6,20170422084,2017,4,22,5,538,8,2,112,28800
1492851600.0,4,4,20170422094,2017,4,22,5,538,9,2,112,32400
1492855200.0,4,5,20170422104,2017,4,22,5,538,10,2,112,36000
1492858800.0,4,11,20170422114,2017,4,22,5,538,11,2,112,39600
1492862400.0,4,16,20170422124,2017,4,22,5,538,12,2,112,43200
1492866000.0,4,15,20170422134,2017,4,22,5,538,13,2,112,46800
1492869600.0,4,12,20170422144,2017,4,22,5,538,14,2,112,50400
1492873200.0,4,16,20170422154,2017,4,22,5,538,15,2,112,54000
1492876800.0,4,15,20170422164,2017,4,22,5,538,16,2,112,57600
1492880400.0,4,9,20170422174,2017,4,22,5,538,17,2,112,61200
1492884000.0,4,6,20170422184,2017,4,22,5,538,18,2,112,64800
1492887600.0,4,4,20170422194,2017,4,22,5,538,19,2,112,68400
1492891200.0,4,10,20170422204,2017,4,22,5,538,20,2,112,72000
1492894800.0,4,7,20170422214,2017,4,22,5,538,21,2,112,75600
1492898400.0,4,10,20170422224,2017,4,22,5,538,22,2,112,79200
1492902000.0,4,8,20170422234,2017,4,22,5,538,23,2,112,82800
1492905600.0,4,5,20170423004,2017,4,23,6,539,0,2,113,0
1492909200.0,4,3,20170423014,2017,4,23,6,539,1,2,113,3600
1492912800.0,4,7,20170423024,2017,4,23,6,539,2,2,113,7200
1492916400.0,4,5,20170423034,2017,4,23,6,539,3,2,113,10800
1492920000.0,4,2,20170423044,2017,4,23,6,539,4,2,113,14400
1492923600.0,4,2,20170423054,2017,4,23,6,539,5,2,113,18000
1492927200.0,4,1,20170423064,2017,4,23,6,539,6,2,113,21600
1492930800.0,4,3,20170423074,2017,4,23,6,539,7,2,113,25200
1492934400.0,4,4,20170423084,2017,4,23,6,539,8,2,113,28800
1492938000.0,4,3,20170423094,2017,4,23,6,539,9,2,113,32400
1492941600.0,4,7,20170423104,2017,4,23,6,539,10,2,113,36000
1492945200.0,4,6,20170423114,2017,4,23,6,539,11,2,113,39600
1492948800.0,4,7,20170423124,2017,4,23,6,539,12,2,113,43200
1492952400.0,4,4,20170423134,2017,4,23,6,539,13,2,113,46800
1492956000.0,4,7,20170423144,2017,4,23,6,539,14,2,113,50400
1492959600.0,4,7,20170423154,2017,4,23,6,539,15,2,113,54000
1492963200.0,4,9,20170423164,2017,4,23,6,539,16,2,113,57600
1492966800.0,4,7,20170423174,2017,4,23,6,539,17,2,113,61200
1492970400.0,4,5,20170423184,2017,4,23,6,539,18,2,113,64800
1492974000.0,4,9,20170423194,2017,4,23,6,539,19,2,113,68400
1492977600.0,4,8,20170423204,2017,4,23,6,539,20,2,113,72000
1492981200.0,4,5,20170423214,2017,4,23,6,539,21,2,113,75600
1492984800.0,4,6,20170423224,2017,4,23,6,539,22,2,113,79200
1492988400.0,4,10,20170423234,2017,4,23,6,539,23,2,113,82800
1492992000.0,4,7,20170424004,2017,4,24,0,540,0,2,114,0
1492995600.0,4,3,20170424014,2017,4,24,0,540,1,2,114,3600
1492999200.0,4,4,20170424024,2017,4,24,0,540,2,2,114,7200
1493002800.0,4,3,20170424034,2017,4,24,0,540,3,2,114,10800
1493006400.0,4,6,20170424044,2017,4,24,0,540,4,2,114,14400
1493010000.0,4,2,20170424054,2017,4,24,0,540,5,2,114,18000
1493013600.0,4,3,20170424064,2017,4,24,0,540,6,2,114,21600
1493017200.0,4,4,20170424074,2017,4,24,0,540,7,2,114,25200
1493020800.0,4,4,20170424084,2017,4,24,0,540,8,2,114,28800
1493024400.0,4,4,20170424094,2017,4,24,0,540,9,2,114,32400
1493028000.0,4,10,20170424104,2017,4,24,0,540,10,2,114,36000
1493031600.0,4,8,20170424114,2017,4,24,0,540,11,2,114,39600
1493035200.0,4,11,20170424124,2017,4,24,0,540,12,2,114,43200
1493038800.0,4,8,20170424134,2017,4,24,0,540,13,2,114,46800
1493042400.0,4,8,20170424144,2017,4,24,0,540,14,2,114,50400
1493046000.0,4,12,20170424154,2017,4,24,0,540,15,2,114,54000
1493049600.0,4,10,20170424164,2017,4,24,0,540,16,2,114,57600
1493053200.0,4,8,20170424174,2017,4,24,0,540,17,2,114,61200
1493056800.0,4,7,20170424184,2017,4,24,0,540,18,2,114,64800
1493060400.0,4,10,20170424194,2017,4,24,0,540,19,2,114,68400
1493064000.0,4,7,20170424204,2017,4,24,0,540,20,2,114,72000
1493067600.0,4,10,20170424214,2017,4,24,0,540,21,2,114,75600
1493071200.0,4,13,20170424224,2017,4,24,0,540,22,2,114,79200
1493074800.0,4,16,20170424234,2017,4,24,0,540,23,2,114,82800
1493078400.0,4,9,20170425004,2017,4,25,1,541,0,2,115,0
1493082000.0,4,4,20170425014,2017,4,25,1,541,1,2,115,3600
1493085600.0,4,5,20170425024,2017,4,25,1,541,2,2,115,7200
1493089200.0,4,7,20170425034,2017,4,25,1,541,3,2,115,10800
1493092800.0,4,3,20170425044,2017,4,25,1,541,4,2,115,14400
1493096400.0,4,3,20170425054,2017,4,25,1,541,5,2,115,18000
1493100000.0,4,4,20170425064,2017,4,25,1,541,6,2,115,21600
1493103600.0,4,9,20170425074,2017,4,25,1,541,7,2,115,25200
1493107200.0,4,5,20170425084,2017,4,25,1,541,8,2,115,28800
1493110800.0,4,10,20170425094,2017,4,25,1,541,9,2,115,32400
1493114400.0,4,7,20170425104,2017,4,25,1,541,10,2,115,36000
1493118000.0,4,10,20170425114,2017,4,25,1,541,11,2,115,39600
1493121600.0,4,8,20170425124,2017,4,25,1,541,12,2,115,43200
1493125200.0,4,7,20170425134,2017,4,25,1,541,13,2,115,46800
1493128800.0,4,7,20170425144,2017,4,25,1,541,14,2,115,50400
1493132400.0,4,7,20170425154,2017,4,25,1,541,15,2,115,54000
1493136000.0,4,8,20170425164,2017,4,25,1,541,16,2,115,57600
1493139600.0,4,8,20170425174,2017,4,25,1,541,17,2,115,61200
1493143200.0,4,5,20170425184,2017,4,25,1,541,18,2,115,64800
1493146800.0,4,5,20170425194,2017,4,25,1,541,19,2,115,68400
1493150400.0,4,11,20170425204,2017,4,25,1,541,20,2,115,72000
1493154000.0,4,8,20170425214,2017,4,25,1,541,21,2,115,75600
1493157600.0,4,5,20170425224,2017,4,25,1,541,22,2,115,79200
1493161200.0,4,7,20170425234,2017,4,25,1,541,23,2,115,82800
1493164800.0,4,6,20170426004,2017,4,26,2,542,0,2,116,0
1493168400.0,4,4,20170426014,2017,4,26,2,542,1,2,116,3600
1493172000.0,4,7,20170426024,2017,4,26,2,542,2,2,116,7200
1493175600.0,4,7,20170426034,2017,4,26,2,542,3,2,116,10800
1493179200.0,4,3,20170426044,2017,4,26,2,542,4,2,116,14400
1493182800.0,4,2,20170426054,2017,4,26,2,542,5,2,116,18000
1493186400.0,4,6,20170426064,2017,4,26,2,542,6,2,116,21600
1493190000.0,4,7,20170426074,2017,4,26,2,542,7,2,116,25200
1493193600.0,4,3,20170426084,2017,4,26,2,542,8,2,116,28800
1493197200.0,4,7,20170426094,2017,4,26,2,542,9,2,116,32400
1493200800.0,4,5,20170426104,2017,4,26,2,542,10,2,116,36000
1493204400.0,4,9,20170426114,2017,4,26,2,542,11,2,116,39600
1493208000.0,4,13,20170426124,2017,4,26,2,542,12,2,116,43200
1493211600.0,4,13,20170426134,2017,4,26,2,542,13,2,116,46800
1493215200.0,4,10,20170426144,2017,4,26,2,542,14,2,116,50400
1493218800.0,4,10,20170426154,2017,4,26,2,542,15,2,116,54000
1493222400.0,4,8,20170426164,2017,4,26,2,542,16,2,116,57600
1493226000.0,4,7,20170426174,2017,4,26,2,542,17,2,116,61200
1493229600.0,4,10,20170426184,2017,4,26,2,542,18,2,116,64800
1493233200.0,4,11,20170426194,2017,4,26,2,542,19,2,116,68400
1493236800.0,4,7,20170426204,2017,4,26,2,542,20,2,116,72000
1493240400.0,4,10,20170426214,2017,4,26,2,542,21,2,116,75600
1493244000.0,4,7,20170426224,2017,4,26,2,542,22,2,116,79200
1493247600.0,4,9,20170426234,2017,4,26,2,542,23,2,116,82800
1493251200.0,4,3,20170427004,2017,4,27,3,543,0,2,117,0
1493254800.0,4,7,20170427014,2017,4,27,3,543,1,2,117,3600
1493258400.0,4,5,20170427024,2017,4,27,3,543,2,2,117,7200
1493262000.0,4,4,20170427034,2017,4,27,3,543,3,2,117,10800
1493265600.0,4,4,20170427044,2017,4,27,3,543,4,2,117,14400
1493269200.0,4,6,20170427054,2017,4,27,3,543,5,2,117,18000
1493272800.0,4,4,20170427064,2017,4,27,3,543,6,2,117,21600
1493276400.0,4,2,20170427074,2017,4,27,3,543,7,2,117,25200
1493280000.0,4,6,20170427084,2017,4,27,3,543,8,2,117,28800
1493283600.0,4,6,20170427094,2017,4,27,3,543,9,2,117,32400
1493287200.0,4,11,20170427104,2017,4,27,3,543,10,2,117,36000
1493290800.0,4,7,20170427114,2017,4,27,3,543,11,2,117,39600
1493294400.0,4,12,20170427124,2017,4,27,3,543,12,2,117,43200
1493298000.0,4,8,20170427134,2017,4,27,3,543,13,2,117,46800
1493301600.0,4,10,20170427144,2017,4,27,3,543,14,2,117,50400
1493305200.0,4,9,20170427154,2017,4,27,3,543,15,2,117,54000
1493308800.0,4,8,20170427164,2017,4,27,3,543,16,2,117,57600
1493312400.0,4,10,20170427174,2017,4,27,3,543,17,2,117,61200
1493316000.0,4,9,20170427184,2017,4,27,3,543,18,2,117,64800
1493319600.0,4,7,20170427194,2017,4,27,3,543,19,2,117,68400
1493323200.0,4,6,20170427204,2017,4,27,3,543,20,2,117,72000
1493326800.0,4,8,20170427214,2017,4,27,3,543,21,2,117,75600
1493330400.0,4,8,20170427224,2017,4,27,3,543,22,2,117,79200
1493334000.0,4,9,20170427234,2017,4,27,3,543,23,2,117,82800
1493337600.0,4,4,20170428004,2017,4,28,4,544,0,2,118,0
1493341200.0,4,7,20170428014,2017,4,28,4,544,1,2,118,3600
1493344800.0,4,6,20170428024,2017,4,28,4,544,2,2,118,7200
1493348400.0,4,5,20170428034,2017,4,28,4,544,3,2,118,10800
1493352000.0,4,5,20170428044,2017,4,28,4,544,4,2,118,14400
1493355600.0,4,3,20170428054,2017,4,28,4,544,5,2,118,18000
1493359200.0,4,6,20170428064,2017,4,28,4,544,6,2,118,21600
1493362800.0,4,4,20170428074,2017,4,28,4,544,7,2,118,25200
1493366400.0,4,4,20170428084,2017,4,28,4,544,8,2,118,28800
1493370000.0,4,7,20170428094,2017,4,28,4,544,9,2,118,32400
1493373600.0,4,8,20170428104,2017,4,28,4,544,10,2,118,36000
1493377200.0,4,8,20170428114,2017,4,28,4,544,11,2,118,39600
1493380800.0,4,8,20170428124,2017,4,28,4,544,12,2,118,43200
1493384400.0,4,7,20170428134,2017,4,28,4,544,13,2,118,46800
1493388000.0,4,6,20170428144,2017,4,28,4,544,14,2,118,50400
1493391600.0,4,5,20170428154,2017,4,28,4,544,15,2,118,54000
1493395200.0,4,9,20170428164,2017,4,28,4,544,16,2,118,57600
1493398800.0,4,5,20170428174,2017,4,28,4,544,17,2,118,61200
1493402400.0,4,10,20170428184,2017,4,28,4,544,18,2,118,64800
1493406000.0,4,5,20170428194,2017,4,28,4,544,19,2,118,68400
1493409600.0,4,7,20170428204,2017,4,28,4,544,20,2,118,72000
1493413200.0,4,6,20170428214,2017,4,28,4,544,21,2,118,75600
1493416800.0,4,7,20170428224,2017,4,28,4,544,22,2,118,79200
1493420400.0,4,8,20170428234,2017,4,28,4,544,23,2,118,82800
